source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	facial cleanser	facial cleanser	noun phrase		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=21
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	fashion	fashion	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=22
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	hairstyle	hairstyle	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=23
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	inner beauty	inner beauty	noun phrase		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=24
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	looks	looks	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=25
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	make-up	make-up	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=26
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	mirror	mirror	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=27
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	outfit	outfit	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=28
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	plump	plump	adjective		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=29
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	pore	pore	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=30
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	puffy	puffy	adjective		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=31
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	skincare routine	skincare routine	noun phrase		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=32
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	slim	slim	adjective		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=33
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	style	style	noun		Words and phrases related to looking good	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=34
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	a small fortune	a small fortune	noun phrase		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=35
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	artistic	artistic	adjective		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=36
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	be out and about	be out and about	expression		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=37
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	celebrity	celebrity	noun		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=38
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	compliment	compliment	noun		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=39
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	criticise	criticise	verb		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=40
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	damage	damage	noun		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=41
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	define	define	verb		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=42
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	disapprove	disapprove	verb		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=43
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	dissatisfied	dissatisfied	adjective		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=44
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	effect	effect	noun		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=45
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	event	event	noun		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=46
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	formal	formal	adjective		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=47
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	harmful	harmful	adjective		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=48
Edge Vocabulary Booster 2B	edge-vocabulary-booster-2b	harmless	harmless	adjective		Other vocabulary	55	Edge Vocabulary Booster 2B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=49
